Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,F
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
59,Hf33.33333333 Mo33.33333333 W33.33333333 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,9059706600.0,None,Pa,S,10.1016/j.dib.2022.108582
60,Mo33.33333333 Re33.33333333 Ru33.33333333 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,3914627500.0,None,Pa,S,10.1016/j.dib.2022.108582
61,Hf20 Mo20 Re25 Ta15 W20 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,9351628300.0,None,Pa,S,10.1016/j.dib.2022.108582
62,Hf33.33333333 Mo33.33333333 Re33.33333333 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,9603014400.0,None,Pa,S,10.1016/j.dib.2022.108582
63,Hf25 Mo25 Re25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,9278075800.0,None,Pa,S,10.1016/j.dib.2022.108582
64,Mo16.66666666 Nb16.66666666 Re16.66666667 Ru16.66666667 Ta16.66666667 W16.66666667 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,8405579700.000001,None,Pa,S,10.1016/j.dib.2022.108582
65,Mo25 Ru25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,11080602400.0,None,Pa,S,10.1016/j.dib.2022.108582
66,Hf33.33333333 Re33.33333333 W33.33333333 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,10212356000.0,None,Pa,S,10.1016/j.dib.2022.108582
67,Hf32.08021268 Re41.7709482 W26.14883911 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,10273813200.0,None,Pa,S,10.1016/j.dib.2022.108582
68,Mo45.53384141 Nb14.08136181 Ti40.38479678 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4409881000.0,None,Pa,S,10.1016/j.dib.2022.108582
69,Mo25 Re25 Ru25 Ta25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,11196651900.0,None,Pa,S,10.1016/j.dib.2022.108582
70,Re25 Ru25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,12858611500.0,None,Pa,S,10.1016/j.dib.2022.108582
71,Mo20 Re20 Ru20 Ta20 W20 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,11414694200.0,None,Pa,S,10.1016/j.dib.2022.108582
72,Mo25 Nb25 Re25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,5128080300.0,None,Pa,S,10.1016/j.dib.2022.108582
73,Mo25 Nb25 Re25 Ta25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,5770438800.0,None,Pa,S,10.1016/j.dib.2022.108582
74,Mo45 Re27.5 W27.5 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4002563600.0,None,Pa,S,10.1016/j.dib.2022.108582
75,Nb25 Re25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,6414104900.0,None,Pa,S,10.1016/j.dib.2022.108582
76,Mo33.33333333 Re33.33333333 W33.33333333 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4415111400.0,None,Pa,S,10.1016/j.dib.2022.108582
77,Mo25 Nb25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4891731600.0,None,Pa,S,10.1016/j.dib.2022.108582
78,Mo25 Nb25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4190531100.0000005,None,Pa,S,10.1016/j.dib.2022.108582
79,Mo25 Nb25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,4917229800.0,None,Pa,S,10.1016/j.dib.2022.108582
80,Mo20 Nb20 Re20 Ta20 W20 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,5594566600.0,None,Pa,S,10.1016/j.dib.2022.108582
81,Nb41.16274569 Ta43.3730509 W15.46420341 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,3178121800.0,None,Pa,S,10.1016/j.dib.2022.108582
82,Mo40.93333649 Re32.95509721 Ta26.11156631 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,6044707900.0,None,Pa,S,10.1016/j.dib.2022.108582
83,Mo41.62627096 Re15.36438041 W43.00934863 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,3450756400.0,None,Pa,S,10.1016/j.dib.2022.108582
84,Re38.98965675 Ta44.89002835 Zr16.1203149 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,9198966000.0,None,Pa,S,10.1016/j.dib.2022.108582
85,Re39.41246849 Ta38.18503434 Zr22.40249718 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,10634710800.0,None,Pa,S,10.1016/j.dib.2022.108582
86,Mo25 Re25 Ta25 W25 ,None,AC,1.5cm diameter coupon sample,hardness,EXP,500g microhardness load,298,5900545000.0,None,Pa,S,10.1016/j.dib.2022.108582
