Name:,Adam Krajewski
Email:,ak@ainm.io
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
B3(hs),Ti80 Zr10 Hf10,None,AAM+H+WQ,homogenized at 1473K for 2h and water quenched; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.581,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B3(cs),Ti80 Zr10 Hf10,None,AAM+H+WQ+CT,homogenized at 1473K for 2h and water quenched and then cryogenic treated (CT) in liquid nitrogen at 77K for 180s to induce some martensitic transfromation; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.618,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B4(hs),Ti60.1 Zr10.1 Hf10.1 Al14 V5,None,AAM+H+WQ,homogenized at 1473K for 2h and water quenched; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.5,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B4(cs),Ti60.1 Zr10.1 Hf10.1 Al14 V5,None,AAM+H+WQ+CT,homogenized at 1473K for 2h and water quenched and then cryogenic treated (CT) in liquid nitrogen at 77K for 180s to induce some martensitic transfromation; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.607,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B5(hs),Ti63.5 Zr9.1 Hf9.1 Al13.5 V4.8,None,AAM+H+WQ,homogenized at 1473K for 2h and water quenched; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.631,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B5(cs),Ti63.5 Zr9.1 Hf9.1 Al13.5 V4.8,None,AAM+H+WQ+CT,homogenized at 1473K for 2h and water quenched and then cryogenic treated (CT) in liquid nitrogen at 77K for 180s to induce some martensitic transfromation; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.518,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B6(hs),Ti65.7 Zr8.2 Hf8.2 Al13.2 V4.7,None,AAM+H+WQ,homogenized at 1473K for 2h and water quenched; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.43,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
B6(cs),Ti65.7 Zr8.2 Hf8.2 Al13.2 V4.7,None,AAM+H+WQ+CT,homogenized at 1473K for 2h and water quenched and then cryogenic treated (CT) in liquid nitrogen at 77K for 180s to induce some martensitic transfromation; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.567,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
R1(hs),Ti86.2 Al10.2 V3.6,None,AAM+H+WQ,homogenized at 1473K for 2h and water quenched; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.518,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
R1(cs),Ti86.2 Al10.2 V3.6,None,AAM+H+WQ+CT,homogenized at 1473K for 2h and water quenched and then cryogenic treated (CT) in liquid nitrogen at 77K for 180s to induce some martensitic transfromation; supposedly BCC+HCP but the XRD appears inconclusive,corrosion current density,EXP,3.5 wt% NaCl,298.0,0.494,None,A/m^2,T4,10.1016/j.jmrt.2025.12.182
None,Mo7 Nb15 Ta26 V45 W7,BCC,AC,None,compressive yield strength,EXP,None,298.0,1720000000.0,30000000.0,Pa,T2,10.1016/j.jmrt.2026.05.105
None,Mo7 Nb15 Ta26 V45 W7,BCC,AC,None,compressive ductility,EXP,None,298.0,41.7,2.1,%,T2,10.1016/j.jmrt.2026.05.105
None,Mo7 Nb15 Ta26 V45 W7,BCC,AC,None,hardness,EXP,None,298.0,5285973000.0,117684000.0,Pa,T2,10.1016/j.jmrt.2026.05.105
None,MoNiSiTiV,BCC,VAM,None,hardness,EXP,None,298.0,8679195000.0,98070000.0,Pa,None,10.1109/ACCESS.2026.3693781
Cr0,W0.4 Mo Nb1.3 Ta Ti,BCC,AAM,None,hardness,EXP,None,298.0,4522007700.0,68649000.0,Pa,T5,10.1080/10667857.2026.2674815
Cr0.25,W0.4 Mo Nb1.3 Ta Ti Cr0.25,BCC+laves,AAM,very minor laves phase content around 2%,hardness,EXP,None,298.0,4954496400.0,107877000.0,Pa,T5,10.1080/10667857.2026.2674815
Cr0.5,W0.4 Mo Nb1.3 Ta Ti Cr0.5,BCC+laves,AAM,very minor laves phase content around 5%,hardness,EXP,None,298.0,5497804200.0,117684000.0,Pa,T5,10.1080/10667857.2026.2674815
Cr.075,W0.4 Mo Nb1.3 Ta Ti Cr0.75,BCC+laves,AAM,minor laves phase content around 10%,hardness,EXP,None,298.0,6004826100.0,88263000.0,Pa,T5,10.1080/10667857.2026.2674815
Cr0,W0.4 Mo Nb1.3 Ta Ti,BCC,AAM,None,compressive yield strength,EXP,None,298.0,1400000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0.25,W0.4 Mo Nb1.3 Ta Ti Cr0.25,BCC+laves,AAM,very minor laves phase content around 2%,compressive yield strength,EXP,None,298.0,1460000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0.5,W0.4 Mo Nb1.3 Ta Ti Cr0.5,BCC+laves,AAM,very minor laves phase content around 5%,compressive yield strength,EXP,None,298.0,1500000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr.075,W0.4 Mo Nb1.3 Ta Ti Cr0.75,BCC+laves,AAM,minor laves phase content around 10%,compressive yield strength,EXP,None,298.0,1550000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0,W0.4 Mo Nb1.3 Ta Ti,BCC,AAM,None,UCS,EXP,None,298.0,1980000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0.25,W0.4 Mo Nb1.3 Ta Ti Cr0.25,BCC+laves,AAM,very minor laves phase content around 2%,UCS,EXP,None,298.0,2070000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0.5,W0.4 Mo Nb1.3 Ta Ti Cr0.5,BCC+laves,AAM,very minor laves phase content around 5%,UCS,EXP,None,298.0,2120000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr.075,W0.4 Mo Nb1.3 Ta Ti Cr0.75,BCC+laves,AAM,minor laves phase content around 10%,UCS,EXP,None,298.0,2200000000.0,None,Pa,T7,10.1080/10667857.2026.2674815
Cr0,W0.4 Mo Nb1.3 Ta Ti,BCC,AAM,None,compressive ductility,EXP,None,298.0,41.1,None,%,T7,10.1080/10667857.2026.2674815
Cr0.25,W0.4 Mo Nb1.3 Ta Ti Cr0.25,BCC+laves,AAM,very minor laves phase content around 2%,compressive ductility,EXP,None,298.0,35.4,None,%,T7,10.1080/10667857.2026.2674815
Cr0.5,W0.4 Mo Nb1.3 Ta Ti Cr0.5,BCC+laves,AAM,very minor laves phase content around 5%,compressive ductility,EXP,None,298.0,28.2,None,%,T7,10.1080/10667857.2026.2674815
Cr.075,W0.4 Mo Nb1.3 Ta Ti Cr0.75,BCC+laves,AAM,minor laves phase content around 10%,compressive ductility,EXP,None,298.0,10.4,None,%,T7,10.1080/10667857.2026.2674815
Cr0,W0.4 Mo Nb1.3 Ta Ti,BCC,AAM,None,corrosion potential,EXP,3.5 wt% NaCl,298.0,-0.42249,None,V,F7,10.1080/10667857.2026.2674815
Cr0.25,W0.4 Mo Nb1.3 Ta Ti Cr0.25,BCC+laves,AAM,very minor laves phase content around 2%,corrosion potential,EXP,3.5 wt% NaCl,298.0,-0.37194,None,V,F7,10.1080/10667857.2026.2674815
Cr0.5,W0.4 Mo Nb1.3 Ta Ti Cr0.5,BCC+laves,AAM,very minor laves phase content around 5%,corrosion potential,EXP,3.5 wt% NaCl,298.0,-0.3404,None,V,F7,10.1080/10667857.2026.2674815
Cr.075,W0.4 Mo Nb1.3 Ta Ti Cr0.75,BCC+laves,AAM,minor laves phase content around 10%,corrosion potential,EXP,3.5 wt% NaCl,298.0,-0.30552,None,V,F7,10.1080/10667857.2026.2674815
None,Al39 Mo10 (Nb0.333 Ta0.333 Ti0.333)51,BCC,MA+DED,ball milled for 12h and laser DED with 2mm diameter spot and 500W power; some minor possible sigma observed but not XRD-detected; the compressive nature of the test not stated in text but inferred from the sample geometry,compressive yield strength,EXP,None,298.0,1452000000.0,None,Pa,P6,10.1016/j.ijrmhm.2026.107918
None,Al39 Mo10 (Nb0.333 Ta0.333 Ti0.333)51,BCC,MA+DED,ball milled for 12h and laser DED with 2mm diameter spot and 500W power; some minor possible sigma observed but not XRD-detected; the compressive nature of the test not stated in text but inferred from the sample geometry,compressive ductility,EXP,None,298.0,7.8,None,%,P6,10.1016/j.ijrmhm.2026.107918
None,Al39 Mo10 (Nb0.333 Ta0.333 Ti0.333)51,BCC,MA+DED,ball milled for 12h and laser DED with 2mm diameter spot and 500W power; some minor possible sigma observed but not XRD-detected; the compressive nature of the test not stated in text but inferred from the sample geometry,hardness,EXP,None,298.0,6434961120.0,None,Pa,P6,10.1016/j.ijrmhm.2026.107918
None,Ti30V20Al30Nb10Ta10,BCC,VAM,None,compressive yield strength,EXP,None,298.0,1610000000.0,20000000.0,Pa,T2,10.1016/j.ijrmhm.2026.107917
None,Ti30V20Al30Nb10Ta10,BCC,VAM,None,UCS,EXP,None,298.0,1788000000.0,43000000.0,Pa,T2,10.1016/j.ijrmhm.2026.107917
None,Ti30V20Al30Nb10Ta10,BCC,VAM,None,compressive ductility,EXP,None,298.0,16.75,1.25,%,F8,10.1016/j.ijrmhm.2026.107917
None,Ti30V20Al30Nb10Ta10,BCC,VAM,None,elastic modulus,EXP,None,298.0,145000000000.0,None,Pa,T2,10.1016/j.ijrmhm.2026.107917
None,Ti30V20Al30Nb10Ta10,BCC,VAM,None,hardness,EXP,None,298.0,5099640000.0,137298000.0,Pa,T2,10.1016/j.ijrmhm.2026.107917
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM,None,density,EXP,None,298.0,7410.0,57.0,kg/m^3,S2.3,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM+BM+SPS,high energy ball milling with 304 SS balls at 350rpm for 70h and SPS at 1773K under 30MPa for 10min,density,EXP,None,298.0,7100.0,82.0,kg/m^3,S2.3,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM,None,hardness,EXP,None,298.0,5623529940.0,None,Pa,F6,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM+BM+SPS,high energy ball milling with 304 SS balls at 350rpm for 70h and SPS at 1773K under 30MPa for 10min,hardness,EXP,None,298.0,15891753150.0,None,Pa,F6,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM,None,UCS,EXP,1e-3 strain rate,298.0,2310.6,None,Pa,T2,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM+BM+SPS,high energy ball milling with 304 SS balls at 350rpm for 70h and SPS at 1773K under 30MPa for 10min,UCS,EXP,1e-3 strain rate,298.0,1918.3,None,Pa,T2,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM,None,compressive ductility,EXP,1e-3 strain rate,298.0,17.95,None,%,T2,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM+BM+SPS,high energy ball milling with 304 SS balls at 350rpm for 70h and SPS at 1773K under 30MPa for 10min,compressive ductility,EXP,1e-3 strain rate,298.0,10.09,None,%,T2,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM,None,compressive yield strength,EXP,1e-3 strain rate,298.0,2238.0,None,Pa,T2,10.1016/j.ijrmhm.2025.107571
None,Mo Ti Zr Cr0.5 Nb,BCC+C15,VAM+BM+SPS,high energy ball milling with 304 SS balls at 350rpm for 70h and SPS at 1773K under 30MPa for 10min,compressive yield strength,EXP,1e-3 strain rate,298.0,1918.0,None,Pa,T2,10.1016/j.ijrmhm.2025.107571
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)97.5 Ta2.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; very minor laves C14 phase not detected with XRD,UTS,EXP,2e-1 strain rate,298.0,498000000.0,None,Pa,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)95 Ta5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,UTS,EXP,2e-1 strain rate,298.0,603000000.0,None,Pa,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)92.5 Ta7.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,UTS,EXP,2e-1 strain rate,298.0,793000000.0,None,Pa,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)90 Ta10,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; major laves C14 phase at over 25%,UTS,EXP,2e-1 strain rate,298.0,1110000000.0,None,Pa,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)97.5 Ta2.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; very minor laves C14 phase not detected with XRD,tensile ductility,EXP,2e-1 strain rate,298.0,53.1,None,%,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)95 Ta5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,tensile ductility,EXP,2e-1 strain rate,298.0,45.9,None,%,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)92.5 Ta7.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,tensile ductility,EXP,2e-1 strain rate,298.0,33.0,None,%,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)90 Ta10,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; major laves C14 phase at over 25%,tensile ductility,EXP,2e-1 strain rate,298.0,31.2,None,%,F14,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)97.5 Ta2.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; very minor laves C14 phase not detected with XRD,hardness,EXP,2e-1 strain rate,298.0,2120273400.0,None,Pa,F15,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)95 Ta5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,hardness,EXP,2e-1 strain rate,298.0,2534128800.0,None,Pa,F15,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)92.5 Ta7.5,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; minor laves C14 phase at around 10%,hardness,EXP,2e-1 strain rate,298.0,3104896200.0,None,Pa,F15,10.1016/j.ijrmhm.2024.106572
None,(Fe0.2 Co0.2 Ni0.2 Cr0.2 V0.2)90 Ta10,FCC+C14,VAM+VC,vacuum suction cast into 6mm rod; major laves C14 phase at over 25%,hardness,EXP,2e-1 strain rate,298.0,4035580500.0,None,Pa,F15,10.1016/j.ijrmhm.2024.106572
None,Ti19 Nb29 Hf25 Mo18 Al2 Ni3,BCC+laves,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive yield strength,EXP,None,298.0,1479000000.0,None,Pa,T1,10.1038/s41524-026-02189-5
None,Ti Ta Nb Hf Ni0.25,BCC,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive yield strength,EXP,None,298.0,1230000000.0,None,Pa,T1,10.1038/s41524-026-02189-5
None,Ti Ta Nb Hf Ni0.5,BCC,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive yield strength,EXP,None,298.0,1311000000.0,None,Pa,T1,10.1038/s41524-026-02189-5
None,Ti19 Nb29 Hf25 Mo18 Al2 Ni3,BCC+laves,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive ductility,EXP,None,298.0,20.1,None,%,T1,10.1038/s41524-026-02189-5
None,Ti Ta Nb Hf Ni0.25,BCC,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive ductility,EXP,None,298.0,47.7,None,%,T1,10.1038/s41524-026-02189-5
None,Ti Ta Nb Hf Ni0.5,BCC,VAM,designed with ML; phase information scattered around the paper so less reliable,compressive ductility,EXP,None,298.0,21.7,None,%,T1,10.1038/s41524-026-02189-5
None,Gd36 Dy20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,curie temperature,EXP,None,None,50.0,None,K,T1,10.1016/j.jnoncrysol.2025.123838
None,Gd36 Ho20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,curie temperature,EXP,None,None,45.0,None,K,T1,10.1016/j.jnoncrysol.2025.123838
None,Gd36 Er20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,curie temperature,EXP,None,None,40.0,None,K,T1,10.1016/j.jnoncrysol.2025.123838
None,Gd36 Dy20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,peak magnetic entropy change,EXP,5T,None,7.79,None,J/kgK,T1,10.1016/j.jnoncrysol.2025.123838
None,Gd36 Ho20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,peak magnetic entropy change,EXP,5T,None,8.75,None,J/kgK,T1,10.1016/j.jnoncrysol.2025.123838
None,Gd36 Er20 Ni20 Al24,amorphous,MS,melt spun into amorphous state verified with XRD,peak magnetic entropy change,EXP,5T,None,8.55,None,J/kgK,T1,10.1016/j.jnoncrysol.2025.123838
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,compressive yield strength,EXP,1e-3 strain rate,298.0,1219000000.0,37000000.0,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,compressive yield strength,EXP,1e-3 strain rate,298.0,1274000000.0,21000000.0,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,compressive yield strength,EXP,1e-3 strain rate,298.0,1358000000.0,34000000.0,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,compressive yield strength,EXP,1e-3 strain rate,298.0,1463000000.0,28000000.0,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase; experiments repeated 3 times,compressive yield strength,EXP,1e-3 strain rate,298.0,1512000000.0,35000000.0,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,compressive ductility,EXP,1e-3 strain rate,298.0,18.5,2.4,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,compressive ductility,EXP,1e-3 strain rate,298.0,21.2,1.8,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,compressive ductility,EXP,1e-3 strain rate,298.0,19.1,2.6,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,compressive ductility,EXP,1e-3 strain rate,298.0,21.4,1.5,%,T1,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase; experiments repeated 3 times,compressive ductility,EXP,1e-3 strain rate,298.0,15.3,1.1,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,minimum compressive ductility,EXP,1e-3 strain rate,1273.0,50.0,None,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,minimum compressive ductility,EXP,1e-3 strain rate,1273.0,50.0,None,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,minimum compressive ductility,EXP,1e-3 strain rate,1273.0,50.0,None,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,minimum compressive ductility,EXP,1e-3 strain rate,1273.0,50.0,None,%,T1,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase,minimum compressive ductility,EXP,1e-3 strain rate,1273.0,50.0,None,%,T1,10.1016/j.ijrmhm.2026.107954
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,compressive yield strength,EXP,1e-3 strain rate,1273.0,323000000.0,None,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,compressive yield strength,EXP,1e-3 strain rate,1273.0,391000000.0,None,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,compressive yield strength,EXP,1e-3 strain rate,1273.0,455000000.0,None,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,compressive yield strength,EXP,1e-3 strain rate,1273.0,527000000.0,None,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase,compressive yield strength,EXP,1e-3 strain rate,1273.0,583000000.0,None,Pa,T1,10.1016/j.ijrmhm.2026.107954
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,UCS,EXP,1e-3 strain rate,298.0,1625708884.68809,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction; experiments repeated 3 times,UCS,EXP,1e-3 strain rate,298.0,2051039697.54253,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,UCS,EXP,1e-3 strain rate,298.0,1895085066.16257,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant; experiments repeated 3 times,UCS,EXP,1e-3 strain rate,298.0,2022684310.0189,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase; experiments repeated 3 times,UCS,EXP,1e-3 strain rate,298.0,1913988657.84499,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0,TiZrNbAl0.1Mo,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,UCS,EXP,1e-3 strain rate,1273.0,333766233.766233,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.3,TiZrNbAl0.1MoTa0.3,BCC+BCC,AAM,dual BCC phase confirmed with about equal volume fraction,UCS,EXP,1e-3 strain rate,1273.0,409090909.090909,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.5,TiZrNbAl0.1MoTa0.5,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,UCS,EXP,1e-3 strain rate,1273.0,481818181.818181,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta0.7,TiZrNbAl0.1MoTa0.7,BCC+BCC,AAM,dual BCC phase confirmed with one dominant,UCS,EXP,1e-3 strain rate,1273.0,551948051.948051,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
Ta1.0,TiZrNbAl0.1MoTa1.0,BCC+BCC,AAM,mostly singe BCC phase with minor secondary BCC phase,UCS,EXP,1e-3 strain rate,1273.0,611688311.688311,None,Pa,F7,10.1016/j.ijrmhm.2026.107954
None,Ca20 Mg20 Zn20 Sr20 Yb20,amorphous,VIM+RS,BMG designed for biocompatibility; rapidly solidified into liquid nitrogen copper mold,UCS,EXP,1e-4 strain rate,298.0,370700000.0,25400000.0,Pa,T1,10.1016/j.actbio.2013.01.029
None,Ca20 Mg20 Zn20 Sr20 Yb20,amorphous,VIM+RS,BMG designed for biocompatibility; rapidly solidified into liquid nitrogen copper mold,youngs modulus,EXP,1e-4 strain rate,298.0,19400000000.0,3400000000.0,Pa,T1,10.1016/j.actbio.2013.01.029
None,Ca20 Mg20 Zn20 Sr20 Yb20,amorphous,VIM+RS,BMG designed for biocompatibility; rapidly solidified into liquid nitrogen copper mold,shear modulus,EXP,1e-4 strain rate,298.0,7600000000.0,1300000000.0,Pa,T1,10.1016/j.actbio.2013.01.029
None,Ca20 Mg20 Zn20 Sr20 Yb20,amorphous,VIM+RS,BMG designed for biocompatibility; rapidly solidified into liquid nitrogen copper mold,bulk modulus,EXP,1e-4 strain rate,298.0,15000000000.0,2600000000.0,Pa,T1,10.1016/j.actbio.2013.01.029
None,Gd20 Tb20 Er20 Al20 Fe20,amorphous,VAM+VIM+MS,BMG designed for magnetocaloric applications; surface layer of ingot removed and then melt spun at 30m/s onto copper resulting in 4mm width and 30um thickness,curie temperature,EXP,5T,None,92.0,None,K,T2,10.1016/j.cjph.2024.09.021
None,Gd20 Tb20 Er20 Al20 Co20,amorphous,VAM+VIM+MS,BMG designed for magnetocaloric applications; surface layer of ingot removed and then melt spun at 30m/s onto copper resulting in 4mm width and 30um thickness,curie temperature,EXP,5T,None,51.0,None,K,T2,10.1016/j.cjph.2024.09.021
None,Gd20 Tb20 Er20 Al20 Fe20,amorphous,VAM+VIM+MS,BMG designed for magnetocaloric applications; surface layer of ingot removed and then melt spun at 30m/s onto copper resulting in 4mm width and 30um thickness,peak magnetic entropy change,EXP,5T,None,5.87,None,J/kgK,T2,10.1016/j.cjph.2024.09.021
